target_grid,prior_density,posterior_density
0.5017417499543608,182.75033498057545,182.65592639497342
0.501755463923798,182.74871970209236,182.65356557740387
0.5017691778932353,182.74709069904375,182.6511910555676
0.5017828918626726,182.7454479717968,182.6488028300003
0.5017966058321098,182.74379152072328,182.64640090123993
0.5018103198015471,182.74212134619526,182.64398526982794
0.5018240337709843,182.7404374485874,182.64155593630844
0.5018377477404216,182.7387398282851,182.63911290123013
0.5018514617098588,182.73702848566404,182.63665616514305
0.5018651756792961,182.73530342111422,182.63418572860124
0.5018788896487333,182.73356463502492,182.63170159216094
0.5018926036181706,182.7318121277871,182.6292037563828
0.5019063175876078,182.73004589979527,182.62669222182913
0.5019200315570451,182.72826595144727,182.62416698906688
0.5019337455264823,182.72647228314213,182.62162805866458
0.5019474594959196,182.72466489529035,182.61907543119497
0.5019611734653568,182.72284378829616,182.6165091072331
0.5019748874347941,182.72100896257172,182.6139290873576
0.5019886014042314,182.7191604185258,182.61133537214974
0.5020023153736686,182.71729815657937,182.60872796219434
0.5020160293431059,182.7154221771519,182.60610685807913
0.5020297433125431,182.71353248066472,182.6034720603949
0.5020434572819804,182.7116290675467,182.60082356973516
0.5020571712514176,182.7097119382224,182.59816138669694
0.5020708852208549,182.7077810931282,182.59548551188058
0.5020845991902921,182.70583653269745,182.59279594588867
0.5020983131597294,182.70387825736978,182.59009268932832
0.5021120271291666,182.70190626758435,182.58737574280738
0.5021257410986039,182.6999205637883,182.5846451069395
0.5021394550680411,182.6979211464244,182.58190078233883
0.5021531690374784,182.6959080159495,182.57914276962507
0.5021668830069157,182.69388117281412,182.5763710694187
0.5021805969763529,182.69184061747583,182.57358568234503
0.5021943109457901,182.6897863503943,182.5707866090319
0.5022080249152274,182.68771837203477,182.5679738501093
0.5022217388846647,182.68563668285958,182.56514740621222
0.5022354528541019,182.68354128334116,182.5623072779764
0.5022491668235392,182.68143217394632,182.55945346604298
0.5022628807929764,182.67930935515858,182.55658597105415
0.5022765947624137,182.67717282745156,182.55370479365695
0.502290308731851,182.67502259130654,182.5508099344999
0.5023040227012882,182.67285864721168,182.5479013942357
0.5023177366707254,182.6706809956503,182.54497917351964
0.5023314506401627,182.66848963711473,182.54204327301025
0.5023451646096,182.66628457210123,182.5390936933691
0.5023588785790372,182.6640658011036,182.536130435261
0.5023725925484744,182.6618333246254,182.53315349935315
0.5023863065179117,182.6595871431647,182.53016288631693
0.502400020487349,182.6573272572326,182.52715859682584
0.5024137344567862,182.6550536673365,182.52414063155675
0.5024274484262234,182.65276637399074,182.52110899119012
0.5024411623956607,182.65046537770377,182.51806367640836
0.502454876365098,182.64815067900548,182.51500468789837
0.5024685903345353,182.64582227840788,182.51193202634838
0.5024823043039724,182.64348017643857,182.50884569245196
0.5024960182734097,182.64112437362837,182.50574568690362
0.502509732242847,182.63875487050595,182.50263201040215
0.5025234462122843,182.6363716676063,182.49950466364865
0.5025371601817215,182.63397476546228,182.49636364734835
0.5025508741511587,182.631564164618,182.49320896220863
0.502564588120596,182.62913986561765,182.49004060893964
0.5025783020900333,182.62670186900888,182.48685858825584
0.5025920160594706,182.62425017533238,182.48366290087432
0.5026057300289077,182.62178478514906,182.48045354751432
