target_grid,prior_density,posterior_density
0.5024604416256074,181.73137314386437,181.6832883083923
0.5024742243119028,181.72900474798033,181.6806510091501
0.5024880069981982,181.72662258473417,181.6779999521319
0.5025017896844935,181.7242266546249,181.67533513794714
0.5025155723707889,181.72181695820726,181.67265656719528
0.5025293550570843,181.71939349606322,181.66996424048844
0.5025431377433797,181.7169562686957,181.66725815844194
0.502556920429675,181.71450527670035,181.66453832166485
0.5025707031159704,181.71204052061444,181.6618047307835
0.5025844858022658,181.7095620010018,181.659057386417
0.5025982684885612,181.70706971843822,181.6562962891891
0.5026120511748565,181.70456367347958,181.6535214397296
0.5026258338611519,181.70204386668917,181.65073283867133
0.5026396165474472,181.69951029863822,181.64793048664836
0.5026533992337425,181.69696296992467,181.64511438429474
0.5026671819200379,181.6944018811421,181.64228453225778
0.5026809646063333,181.69182703281956,181.63944093117533
0.5026947472926286,181.68923842557203,181.63658358169852
0.502708529978924,181.6866360600141,181.63371248447595
0.5027223126652194,181.68401993669775,181.6308276401606
0.5027360953515148,181.68139005624187,181.62792904941222
0.5027498780378101,181.67874641923498,181.62501671288538
