target_value,density,curve
0.49890717490796155,172.46150725520516,Prior
0.4989183399629117,173.04485065539765,Prior
0.49892950501786176,173.93662219448007,Prior
0.4989406700728119,175.13051688044834,Prior
0.49895183512776203,176.61528232107418,Prior
0.4989630001827121,178.3749151051998,Prior
0.49897416523766225,180.3889396159868,Prior
0.4989853302926124,182.6327614158292,Prior
0.4989964953475625,185.07808816452433,Prior
0.4990076604025126,187.6934120485235,Prior
0.49901882545746273,190.44454863653877,Prior
0.49902999051241287,193.2952276808311,Prior
0.49904115556736295,196.20773144915728,Prior
0.4990523206223131,199.14357555958676,Prior
0.4990634856772632,202.06422594504875,Prior
0.4990746507322133,204.9318435311769,Prior
0.49908581578716343,207.71004559244707,Prior
0.49909698084211357,210.36466976251378,Prior
0.4991081458970637,212.86452358268514,Prior
0.4991193109520138,215.18209958551435,Prior
0.4991304760069639,217.29423355561607,Prior
0.49914164106191405,219.18268209842122,Prior
0.49915280611686413,220.83459525538697,Prior
0.49916397117181427,222.24286083910445,Prior
0.4991751362267644,223.40629955064838,Prior
0.4991863012817145,224.32969380997955,Prior
0.4991974663366646,225.02363849802325,Prior
0.49920863139161475,225.50420829057813,Prior
0.49921979644656483,225.79244367525624,Prior
0.49923096150151497,225.91366571552996,Prior
0.4992421265564651,225.89663773261108,Prior
0.49925329161141524,225.7725998514853,Prior
0.4992644566663653,225.57420933185017,Prior
0.49927562172131545,225.33442533194093,Prior
0.4992867867762656,225.08538084175282,Prior
0.49929795183121567,224.85728666181137,Prior
0.4993091168861658,224.67741228873479,Prior
0.49932028194111594,224.5691863140698,Prior
0.499331446996066,224.55145449341074,Prior
0.49934261205101615,224.63792717465518,Prior
0.4993537771059663,224.8368395874407,Prior
0.4993649421609164,225.1508389988826,Prior
0.4993761072158665,225.57710242778958,Prior
0.49938727227081664,226.10767803159507,Prior
0.4993984373257668,226.73003301154108,Prior
0.49940960238071685,227.42778148533543,Prior
0.499420767435667,228.1815577675036,Prior
0.4994319324906171,228.96999431218453,Prior
