candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
E2_day_60,7874,0.1715120060935301,1.0743651604730247e-15,20
INH_day_60,500,0.14491865018770297,0.02826291392182904,20
INH_day_60,1000,0.134644527836499,0.0225262068015451,20
INH_day_60,2000,0.12833447880415588,0.017603987520610393,20
INH_day_60,4000,0.12514296380078846,0.008901933080724999,20
INH_day_60,6000,0.12354216755527325,0.006934121273392595,20
INH_day_60,7874,0.12245573633716589,0.0,20
IGF1_day_60,500,0.1637101336080637,0.031376070057369435,20
IGF1_day_60,1000,0.1693636319644325,0.016798831753109675,20
IGF1_day_60,2000,0.16013445426679968,0.0187804679312702,20
IGF1_day_60,4000,0.15830049478577984,0.008619835650979799,20
IGF1_day_60,6000,0.15041218755808705,0.007428621906971034,20
IGF1_day_60,7874,0.15219993929602396,7.290237121409324e-16,20
Insulin_day_60,500,0.40432529148699886,0.03671481536593137,20
Insulin_day_60,1000,0.4003807459092618,0.027113131058016365,20
Insulin_day_60,2000,0.406113942208193,0.014721453809175415,20
Insulin_day_60,4000,0.4061661643293039,0.00829923597651571,20
Insulin_day_60,6000,0.40675142003778897,0.005648439468334774,20
Insulin_day_60,7874,0.40239601866540653,0.0,20
Glucose_day_60,500,0.27920752449898395,0.026083168927146908,20
Glucose_day_60,1000,0.2738478243412293,0.02087327054776524,20
Glucose_day_60,2000,0.281792332969251,0.01618570937551504,20
Glucose_day_60,4000,0.2865639454259238,0.008797491910305285,20
Glucose_day_60,6000,0.28718493287423963,0.0056326476766994996,20
Glucose_day_60,7874,0.2871002439213542,8.693534701553318e-16,20
Glucagon_day_60,500,0.01588095774113838,0.016311633550820215,20
Glucagon_day_60,1000,0.014875536548114531,0.015957799063977905,20
Glucagon_day_60,2000,0.0152346536811657,0.008890679145074758,20
Glucagon_day_60,4000,0.017430381305244946,0.007284353427007168,20
Glucagon_day_60,6000,0.024088964140296553,0.007576738025263354,20
Glucagon_day_60,7874,0.02038876159912073,9.77208721444677e-16,20
all_species_day_61,500,0.8985459411691583,0.015692219065730203,20
all_species_day_61,1000,1.0374126170075175,0.010382062732170762,20
all_species_day_61,2000,1.1655039391243505,0.009549312398830261,20
all_species_day_61,4000,1.2754086373019695,0.005481910025560711,20
all_species_day_61,6000,1.3354050754807127,0.0043423437047404555,20
all_species_day_61,7874,1.3739539547113604,9.337552651762004e-16,20
FSH_day_61,500,0.1357657651515999,0.02388721844657004,20
FSH_day_61,1000,0.13715966941690824,0.023405520514320287,20
FSH_day_61,2000,0.1396239338369007,0.01609169552215189,20
FSH_day_61,4000,0.14059649168664973,0.009811868228338847,20
FSH_day_61,6000,0.14737843625776925,0.005962874199802737,20
FSH_day_61,7874,0.15216131586929454,1.5139280932400682e-15,20
PGF_day_61,500,0.19231899055728024,0.03076855791734299,20
PGF_day_61,1000,0.20249022882943607,0.019703216334810224,20
PGF_day_61,2000,0.20440586536201738,0.010910419841459474,20
PGF_day_61,4000,0.20173305208031583,0.013402150482773325,20
PGF_day_61,6000,0.20118562990578406,0.005783055274709719,20
PGF_day_61,7874,0.20425429118712302,0.0,20
P4_day_61,500,0.2111743708713111,0.0399522901571439,20
P4_day_61,1000,0.21581055512576164,0.02385022979380765,20
P4_day_61,2000,0.21724852459648272,0.013568742737431166,20
P4_day_61,4000,0.21929082507029793,0.011978269041081405,20
P4_day_61,6000,0.22346830704889556,0.006191229924883348,20
P4_day_61,7874,0.21782759341550156,5.468697385512963e-16,20
E2_day_61,500,0.17787575394955984,0.024110074608340082,20
E2_day_61,1000,0.1777852914146088,0.026778754950800957,20
E2_day_61,2000,0.16902755483779988,0.013322810280640002,20
E2_day_61,4000,0.16968950383700349,0.008345116482762264,20
E2_day_61,6000,0.17268166225012482,0.004431950137225599,20
E2_day_61,7874,0.17131202982844948,3.9724629357497496e-16,20
INH_day_61,500,0.13757167732838244,0.02189106931396306,20
INH_day_61,1000,0.14381656809459525,0.018831226234010352,20
INH_day_61,2000,0.13588084543543602,0.013487214338695647,20
INH_day_61,4000,0.13543830423199665,0.009874400780732255,20
INH_day_61,6000,0.13690588662063147,0.0060488070590056075,20
INH_day_61,7874,0.1409219670075868,8.693534701553318e-16,20
IGF1_day_61,500,0.19825657455363882,0.02984190204477683,20
IGF1_day_61,1000,0.21940288003039948,0.023949809562072304,20
IGF1_day_61,2000,0.2187432793890899,0.016567419359232886,20
IGF1_day_61,4000,0.21815525538377828,0.00886456316654463,20
IGF1_day_61,6000,0.21648498024118573,0.004919289246975494,20
IGF1_day_61,7874,0.2139726326791976,7.290237121409324e-16,20
Insulin_day_61,500,0.3956060216622276,0.027636363672618038,20
Insulin_day_61,1000,0.39899550950511026,0.027359536094318595,20
Insulin_day_61,2000,0.4066148213434369,0.015711661921190855,20
Insulin_day_61,4000,0.4052080018546064,0.009764906830465834,20
Insulin_day_61,6000,0.4051227024623466,0.007195424078448521,20
Insulin_day_61,7874,0.4023960186654062,7.293573360065267e-16,20
Glucose_day_61,500,0.27332140633775104,0.02592347696032639,20
Glucose_day_61,1000,0.27841376897744247,0.03414528582565149,20
Glucose_day_61,2000,0.2840438792508757,0.019476434032568574,20
Glucose_day_61,4000,0.2864944252153566,0.010068419618718625,20
Glucose_day_61,6000,0.2879796939946079,0.00631470048844511,20
Glucose_day_61,7874,0.28710024392135447,7.293573360065267e-16,20
Glucagon_day_61,500,0.021790825623596976,0.016199884620184513,20
Glucagon_day_61,1000,0.014636081967771197,0.01369793267786221,20
Glucagon_day_61,2000,0.016253487894223716,0.011838725437150867,20
Glucagon_day_61,4000,0.021605981334434345,0.009169353392991972,20
Glucagon_day_61,6000,0.022002557190332884,0.004774926002373875,20
Glucagon_day_61,7874,0.02038876159912064,1.0935031246547427e-15,20
all_species_day_62,500,0.8544457011430755,0.017485197160846094,20
all_species_day_62,1000,0.9934671979256132,0.010172746275422272,20
all_species_day_62,2000,1.1162269147575432,0.008845324641759753,20
all_species_day_62,4000,1.2265297389277143,0.005342900678578795,20
all_species_day_62,6000,1.2863224665524202,0.003722662668292718,20
all_species_day_62,7874,1.3263250347857884,9.169294678357502e-16,20
FSH_day_62,500,0.1514195932421582,0.02950954542239121,20
FSH_day_62,1000,0.1611442950904703,0.021200424824582488,20
FSH_day_62,2000,0.15567938205704807,0.018693694599936552,20
FSH_day_62,4000,0.15412402687318644,0.008888528620377369,20
FSH_day_62,6000,0.1556501066786553,0.0043685426381398365,20
FSH_day_62,7874,0.15669024009157662,7.8916723523882e-16,20
PGF_day_62,500,0.2105869585626421,0.03788832758286742,20
PGF_day_62,1000,0.20175944607080892,0.015257645541480198,20
PGF_day_62,2000,0.20508228093797348,0.015191313110565678,20
PGF_day_62,4000,0.20324660194244942,0.010413040401604231,20
PGF_day_62,6000,0.20545628084514506,0.007261206969996898,20
PGF_day_62,7874,0.21001669329843153,0.0,20
P4_day_62,500,0.1951402698150936,0.03491865563850698,20
P4_day_62,1000,0.20306353519720738,0.01764286738551897,20
P4_day_62,2000,0.2142298805722243,0.02363841618801884,20
P4_day_62,4000,0.22083908007942546,0.007478552391378033,20
P4_day_62,6000,0.2229638953236564,0.005419920734958345,20
